"state","week","prop_infected","prop_infected_lo","prop_infected_hi"
"HI",2021-06-19,0.0720621169342107,0.0533442043660936,0.0991264815934674
"HI",2021-06-26,0.0716197843549222,0.0536578416904033,0.099291741109147
"HI",2021-07-03,0.0712133216940611,0.0540315854074125,0.0995255047150774
"HI",2021-07-10,0.0704766486666023,0.0546157311138972,0.0994203405636396
"HI",2021-07-17,0.0704583665973774,0.0553693702502809,0.0998946415169967
"HI",2021-07-24,0.0708210475734445,0.056548526388971,0.100572282642292
"HI",2021-07-31,0.0718985051790102,0.0582604868500991,0.101803878461896
"HI",2021-08-07,0.0737729553121237,0.0605253763188518,0.103908452895699
"HI",2021-08-14,0.076662933675043,0.0630013701174928,0.107537432759852
"HI",2021-08-21,0.079976725454862,0.0657260153747306,0.112187650818697
"HI",2021-08-28,0.0843200581836323,0.0692340271259169,0.117958965539427
"HI",2021-09-04,0.0905804180620159,0.0742921142973791,0.1288951198904
"HI",2021-09-11,0.09481112310153,0.0776275737897135,0.136596469260746
"HI",2021-09-18,0.0994530537277988,0.0813512543668696,0.143303505502575
"HI",2021-09-25,0.103799208399031,0.084891948784995,0.150062681703618
"HI",2021-10-02,0.10641493299266,0.0868570701625313,0.153872688186459
"HI",2021-10-09,0.108071924001051,0.0880024676470386,0.15651354515803
"HI",2021-10-16,0.109549360047419,0.0889517306624178,0.158858201496442
"HI",2021-10-23,0.109143421217624,0.0882167804578073,0.15885936506099
"HI",2021-10-30,0.110025155354202,0.0882567718857144,0.162083871134062
"HI",2021-11-06,0.111885684469105,0.0888692006411572,0.166356510578841
"HI",2021-11-13,0.112647262543012,0.0885426594133154,0.169603743121983
"HI",2021-11-20,0.113289239565115,0.0882000506424222,0.172579590087447
"HI",2021-11-27,0.113201532182791,0.0871741022754609,0.175111372065589
"HI",2021-12-04,0.113090639900209,0.0861187096101164,0.177507195043736
"HI",2021-12-11,0.112944701505472,0.0850106709921503,0.179778859651956
"HI",2021-12-18,0.113919929126577,0.0850539362815978,0.183151230479161
"HI",2021-12-25,0.119321335665058,0.0892023575371436,0.19121954741534
"HI",2022-01-01,0.130126039166599,0.0974639765213728,0.220118451333761
"HI",2022-01-08,0.146678845692343,0.109648043689019,0.266324196860255
"HI",2022-01-15,0.168193017316782,0.123158646794009,0.309997731143343
"IA",2020-05-02,0.0259589501458901,0.00966997912596501,0.263961250239479
"IA",2020-05-09,0.0360054741557014,0.0163032807649893,0.237471174998899
"IA",2020-05-16,0.0447760107274266,0.0227632652398605,0.222051793480471
"IA",2020-05-23,0.0537799912698834,0.030136926974405,0.209013003632716
"IA",2020-05-30,0.0625651087872521,0.0382104977285345,0.199800083049394
"IA",2020-06-06,0.0720830471014735,0.0480202484065308,0.191924638088645
"IA",2020-06-13,0.0810724633142891,0.0582913835949336,0.183978967192579
"IA",2020-06-20,0.0874368963615072,0.0663906134441306,0.177885358400509
"IA",2020-06-27,0.0935982995721802,0.0727581431432443,0.17356233248982
"IA",2020-07-04,0.0995821019414171,0.0785828204231543,0.171664056898503
"IA",2020-07-11,0.105636430087078,0.0840142040212283,0.171303070705187
"IA",2020-07-18,0.110412604393974,0.0879561047583747,0.170499953186925
"IA",2020-07-25,0.10957797041794,0.0859516523441178,0.169204473295098
"IA",2020-08-01,0.112142316832212,0.088074484667639,0.168559694164525
"IA",2020-08-08,0.114342564974597,0.0896905445271015,0.167331884421563
"IA",2020-08-15,0.116079043581455,0.0911350448351049,0.166135516997692
"IA",2020-08-22,0.119107236405066,0.0939933707095591,0.167656600358638
"IA",2020-08-29,0.126419517384074,0.101175239501086,0.174631082917827
"IA",2020-09-05,0.131143241664843,0.105702168762328,0.178844160381101
"IA",2020-09-12,0.134343008348469,0.108734856646007,0.182092767232793
"IA",2020-09-19,0.141164896840577,0.114757959426165,0.188625797464312
"IA",2020-09-26,0.147523287889273,0.119991610342461,0.195104672088463
"IA",2020-10-03,0.154192165083274,0.125648416727293,0.202492272339012
"IA",2020-10-10,0.161408689520141,0.131849988931317,0.210889323096476
"IA",2020-10-17,0.169237323048154,0.138898510708296,0.219656260869784
"IA",2020-10-24,0.177947714032059,0.146985115353332,0.22979735758423
"IA",2020-10-31,0.189969205712564,0.158938948105951,0.242681689474799
"IA",2020-11-07,0.205184084499663,0.174021422395543,0.259040514808557
"IA",2020-11-14,0.23599779742264,0.206247757749153,0.295305867091212
"IA",2020-11-21,0.260122243636421,0.230643270292153,0.326432692905573
"IA",2020-11-28,0.279688003295328,0.250938829398331,0.346674146723606
"IA",2020-12-05,0.299738489430548,0.271716822188134,0.361120101420401
"IA",2020-12-12,0.323095582598455,0.290712886887066,0.37474609399569
"IA",2020-12-19,0.335718275443936,0.301071410054213,0.387778034876979
"IA",2020-12-26,0.347672738591458,0.312183649850857,0.399944081831233
"IA",2021-01-02,0.355582442774493,0.321446676625478,0.408201077287701
"IA",2021-01-09,0.366868602679883,0.333187777975056,0.419335816882755
"IA",2021-01-16,0.375118760879129,0.34206861820822,0.427663790413741
"IA",2021-01-23,0.381974475981324,0.349281513376233,0.434862885250111
"IA",2021-01-30,0.386558146757619,0.355251264587979,0.439542350075842
"IA",2021-02-06,0.3943239733457,0.359605105771836,0.446448516483995
"IA",2021-02-13,0.396701410543699,0.362137822034505,0.449887540592587
"IA",2021-02-20,0.397525162731123,0.363189624712559,0.452417234500544
"IA",2021-02-27,0.399305601544515,0.364253649697815,0.455668382015041
"IA",2021-03-06,0.401002680842268,0.36325415036233,0.45799285674576
"IA",2021-03-13,0.402878374911557,0.363530172076984,0.461083463130812
"IA",2021-03-20,0.402829690971464,0.363233682961186,0.463132822764758
"IA",2021-03-27,0.403486386626118,0.363867402166786,0.465709974228042
"IA",2021-04-03,0.403999422711555,0.363959713167691,0.468438307616785
"IA",2021-04-10,0.40487804714044,0.364029424398295,0.471408796181267
"IA",2021-04-17,0.404414310284674,0.362434159993692,0.473597870456197
"IA",2021-04-24,0.404471907896355,0.361524483341678,0.47644787885556
"IA",2021-05-01,0.404577937258662,0.359079853818536,0.479426484042386
"IA",2021-05-08,0.403736510240762,0.35656763069272,0.481652461631249
"IA",2021-05-15,0.402168177762879,0.354009146840738,0.483566027273376
"IA",2021-05-22,0.400454737454557,0.351305132348047,0.485324175735333
"IA",2021-05-29,0.398024852097972,0.348972309878313,0.486772637628227
"IA",2021-06-05,0.395417402818399,0.346955579383556,0.488230561594428
"IA",2021-06-12,0.393003912187172,0.344271783491076,0.489756237846077
"IA",2021-06-19,0.390601511854777,0.341222398677563,0.491651921235257
"IA",2021-06-26,0.388069782000078,0.338423871681754,0.493498326934764
"IA",2021-07-03,0.385304324148729,0.335772509737842,0.495092970564182
"IA",2021-07-10,0.382472078541374,0.333151057321808,0.496873313922321
"IA",2021-07-17,0.379895752066391,0.330905205856057,0.498810789134084
"IA",2021-07-24,0.37752642545722,0.327610087146852,0.501205262989688
"IA",2021-07-31,0.375459712350768,0.32609799561489,0.503462650375927
"IA",2021-08-07,0.374925321524688,0.325619830927344,0.507171755490727
"IA",2021-08-14,0.374407499092311,0.326642187713715,0.510704035331465
"IA",2021-08-21,0.375204680821679,0.327432635514485,0.515772918135305
"IA",2021-08-28,0.377452128024717,0.329024064783551,0.521879050943919
"IA",2021-09-04,0.380026425053057,0.3315491983197,0.527877418649899
"IA",2021-09-11,0.383139614997044,0.333607749196612,0.534695150542512
"IA",2021-09-18,0.388499906456561,0.339299042555343,0.542927468204998
"IA",2021-09-25,0.394395671141496,0.345299222024341,0.552000955796703
"IA",2021-10-02,0.399466199297538,0.35018818769045,0.560605203459108
"IA",2021-10-09,0.403897461169001,0.354624751605747,0.568589755240604
"IA",2021-10-16,0.408226824456156,0.360757598462415,0.576197174880741
"IA",2021-10-23,0.411609522736764,0.362094630801864,0.583305088927408
"IA",2021-10-30,0.413629818930795,0.361134704152691,0.58890404576775
"IA",2021-11-06,0.41630946112276,0.364109372937609,0.594718817729762
"IA",2021-11-13,0.420171914185039,0.368139395300201,0.601890004563905
"IA",2021-11-20,0.424796178729236,0.37180777161392,0.609904583853702
"IA",2021-11-27,0.429014122122736,0.377309766330266,0.617818708609506
"IA",2021-12-04,0.432862423678059,0.381535824502234,0.625043042076889
"IA",2021-12-11,0.44121362967306,0.391865304573083,0.636216608970976
"IA",2021-12-18,0.446132329318771,0.397713494892621,0.643932035863715
"IA",2021-12-25,0.451451165215266,0.40281625121584,0.652303358841637
"IA",2022-01-01,0.457606585226452,0.41074561286763,0.661856631293381
"IA",2022-01-08,0.47071326622184,0.424321158689356,0.67549498070713
"IA",2022-01-15,0.489282066069946,0.442925173500524,0.692853356587999
"ID",2020-05-02,0.0448744906499543,0.0259562191099534,0.10607574106888
"ID",2020-05-09,0.0458564444517441,0.0286085913594775,0.102610823523222
"ID",2020-05-16,0.0468403569010233,0.0314219946324217,0.0991938980573831
"ID",2020-05-23,0.0477487672979369,0.0327501991774187,0.0963638982976863
"ID",2020-05-30,0.0482425526772686,0.0333709775284677,0.0933620812079402
"ID",2020-06-06,0.0470702731097434,0.0335188614853713,0.0862110383905602
"ID",2020-06-13,0.0455950688023949,0.0311628351482314,0.0792893193754054
"ID",2020-06-20,0.0457409899346535,0.029781378727715,0.0828869772391899
"ID",2020-06-27,0.0487029734845839,0.0300519956672547,0.0938682155156073
"ID",2020-07-04,0.0534221787534987,0.0316811935974062,0.106187102253577
"ID",2020-07-11,0.0603611715714553,0.0351657157481288,0.120126126807664
"ID",2020-07-18,0.0584410087005062,0.0412658572381945,0.0996629599633966
"ID",2020-07-25,0.0600158059714945,0.0458688471325541,0.0931495259762137
"ID",2020-08-01,0.0642282494561241,0.0500078582475323,0.0936764845273516
"ID",2020-08-08,0.0692051888174716,0.0542691732837471,0.0970590880405647
"ID",2020-08-15,0.0736850631847401,0.0578362753092417,0.101093271636113
"ID",2020-08-22,0.0769101463809779,0.0600577651657261,0.103890847615218
"ID",2020-08-29,0.0806630033533371,0.062401026305345,0.108643359767805
"ID",2020-09-05,0.0835192374701366,0.0640453063797102,0.112547341326672
"ID",2020-09-12,0.085948406647843,0.0653470628988732,0.115781542717085
"ID",2020-09-19,0.0897466415898329,0.067234543701733,0.119864285781856
"ID",2020-09-26,0.0932097675697425,0.0700388036297008,0.123576346963902
"ID",2020-10-03,0.097528794433957,0.0735447886518868,0.128839422457754
"ID",2020-10-10,0.102927642333468,0.078336551493188,0.134963124024648
"ID",2020-10-17,0.109374396403871,0.0845075822369956,0.142520229731012
"ID",2020-10-24,0.117948145715901,0.0925140578432475,0.15210262256871
"ID",2020-10-31,0.127031608481922,0.100992347755169,0.162361140835693
"ID",2020-11-07,0.138212290760645,0.1117012770106,0.174423514995577
"ID",2020-11-14,0.152191170272093,0.124513970478808,0.189286407254584
"ID",2020-11-21,0.168205303507447,0.138668409529681,0.205154078148489
"ID",2020-11-28,0.18165276410872,0.152274422307919,0.219893094596966
"ID",2020-12-05,0.198559055744663,0.168561187187787,0.23669789784705
"ID",2020-12-12,0.217007359336501,0.186346649965272,0.254231713859761
"ID",2020-12-19,0.231924170706731,0.200750789267886,0.269121886704152
"ID",2020-12-26,0.237386911110667,0.207755086621322,0.277051370571113
"ID",2021-01-02,0.251969105725446,0.223589083209137,0.291024542383128
"ID",2021-01-09,0.263399898975793,0.235695450469985,0.302997448148274
"ID",2021-01-16,0.272180942876445,0.245302471029326,0.311924855371826
"ID",2021-01-23,0.278643716963395,0.252716945254418,0.318931690504211
"ID",2021-01-30,0.283348977822888,0.258342345026653,0.324362665169474
"ID",2021-02-06,0.286822063308352,0.262890940214881,0.329287425141335
"ID",2021-02-13,0.288972066872115,0.266458008180497,0.333216419196656
"ID",2021-02-20,0.290158796374199,0.268205882980521,0.336639098802763
"ID",2021-02-27,0.292189505429891,0.270168195065803,0.340636528498439
"ID",2021-03-06,0.294674144548314,0.270589263959172,0.343452126992881
"ID",2021-03-13,0.297047166581764,0.272870563488632,0.347494941454683
"ID",2021-03-20,0.29961200503985,0.275519168034154,0.351790609036935
"ID",2021-03-27,0.300579461055475,0.277419379138659,0.355220955840671
"ID",2021-04-03,0.301751784282001,0.278699608637222,0.359043001671634
"ID",2021-04-10,0.303672868017113,0.280064992680534,0.363557960922445
"ID",2021-04-17,0.305075029060053,0.281297143933655,0.367329635034943
"ID",2021-04-24,0.305550357095672,0.281546689945092,0.370583600781479
"ID",2021-05-01,0.305945264328965,0.282073631806063,0.373952865206001
"ID",2021-05-08,0.305845733143748,0.282526903814127,0.377099402495243
"ID",2021-05-15,0.30514412897321,0.282511039313373,0.380004848244106
"ID",2021-05-22,0.305879816460689,0.284043563839552,0.384484877901758
"ID",2021-05-29,0.305833270122281,0.285040368810762,0.388451154564834
"ID",2021-06-05,0.304952833434983,0.285244643468643,0.391500679994291
"ID",2021-06-12,0.30503945020553,0.285576230898592,0.395690061846648
"ID",2021-06-19,0.304609137197331,0.285228679447452,0.399523909091447
"ID",2021-06-26,0.303923447797093,0.285033539094037,0.402855060022281
"ID",2021-07-03,0.303342545751146,0.28470666626439,0.406656624903754
"ID",2021-07-10,0.302206435917374,0.2836789607193,0.409951815196209
"ID",2021-07-17,0.301583824781578,0.282865888851881,0.41383436798621
"ID",2021-07-24,0.301966244955648,0.283193237109863,0.418829686859259
"ID",2021-07-31,0.303651057683004,0.284794431931792,0.425161903097932
"ID",2021-08-07,0.305392140695954,0.286373750759078,0.431438050292062
"ID",2021-08-14,0.310658729488433,0.291095395132243,0.440665192717394
"ID",2021-08-21,0.315450986949243,0.295546405505032,0.449364162358456
"ID",2021-08-28,0.320544258367075,0.300432176466756,0.458170972385677
"ID",2021-09-04,0.329655920887804,0.309458380428828,0.471119877600016
"ID",2021-09-11,0.338524942391736,0.318258069210781,0.48294416464756
"ID",2021-09-18,0.351139643851002,0.331481842357292,0.497313153117673
"ID",2021-09-25,0.368662826053823,0.349498678988035,0.516743788045885
"ID",2021-10-02,0.385987075934661,0.362972772075071,0.535511449744786
"ID",2021-10-09,0.402453239564374,0.374375557738498,0.553278332348864
"ID",2021-10-16,0.416885628946098,0.385427377075182,0.570074660080631
"ID",2021-10-23,0.431398361394528,0.396108282186566,0.586148142180118
"ID",2021-10-30,0.442890527692742,0.404201832715562,0.599656887681927
"ID",2021-11-06,0.451884294828615,0.409599237449918,0.61116135318963
"ID",2021-11-13,0.458826233982677,0.412350430916128,0.621027034950155
"ID",2021-11-20,0.465468853432916,0.415288044561615,0.630036031097408
"ID",2021-11-27,0.468638219578099,0.416551271054638,0.637437445613815
"ID",2021-12-04,0.47258300358193,0.419850633380614,0.644062881673849
"ID",2021-12-11,0.476052223730519,0.42216682123037,0.651013937631249
"ID",2021-12-18,0.47857556216816,0.423492426508331,0.657248049098561
"ID",2021-12-25,0.480789291666178,0.422991512177596,0.663603484207523
"ID",2022-01-01,0.482886102292337,0.425853771178321,0.668191116175278
"ID",2022-01-08,0.489694491902351,0.434318788929771,0.675969822611477
"ID",2022-01-15,0.501505527784597,0.450184631660308,0.688278317556192
"IL",2020-05-02,0.0349637346274336,0.0191375639755625,0.152063957551277
"IL",2020-05-09,0.0435615667813911,0.0267950423793074,0.145344162689016
"IL",2020-05-16,0.0525938287398898,0.0354432094792254,0.140286339235601
"IL",2020-05-23,0.0609181362405217,0.0437454757240037,0.137773507179116
"IL",2020-05-30,0.0682206305349031,0.0513884479148746,0.135085996906933
"IL",2020-06-06,0.0748701455014547,0.0585681949958301,0.132520295848277
"IL",2020-06-13,0.0809899849826867,0.065452769863728,0.129305431206083
"IL",2020-06-20,0.0869186443853558,0.0705122453143721,0.126212037422319
"IL",2020-06-27,0.0951578328873131,0.0737301772525281,0.135801889281963
"IL",2020-07-04,0.100340722914268,0.0752525949601089,0.145574527730907
"IL",2020-07-11,0.105528888895132,0.0765545719151158,0.156068033841983
"IL",2020-07-18,0.0985652849521992,0.0782504286894576,0.133673036205867
"IL",2020-07-25,0.0953965581368919,0.0795729260088849,0.123456762097312
"IL",2020-08-01,0.0945762844591104,0.0810223081453189,0.119346977317924
"IL",2020-08-08,0.0952152024749582,0.0827258597410149,0.118465916643782
"IL",2020-08-15,0.0961960696169454,0.0842312265955541,0.118741149589744
"IL",2020-08-22,0.0980996742548085,0.0856196202928305,0.120265901212618
"IL",2020-08-29,0.100171661446131,0.0867679995797212,0.122068780559053
"IL",2020-09-05,0.103196444262731,0.0887295250253615,0.125495516388177
"IL",2020-09-12,0.105331053885363,0.0900554952969051,0.127679265407692
"IL",2020-09-19,0.108015343661679,0.0920225485533337,0.130495565295366
"IL",2020-09-26,0.111503276769387,0.0944136970916072,0.13464269706192
"IL",2020-10-03,0.114749089661018,0.0969501896659333,0.138193647367368
"IL",2020-10-10,0.11841733750544,0.099674721517187,0.142268750910733
"IL",2020-10-17,0.121848744981749,0.103553271094317,0.145574253078237
"IL",2020-10-24,0.126631941755299,0.108537654393025,0.150868554689928
"IL",2020-10-31,0.133563731682957,0.115464377465414,0.159180321749826
"IL",2020-11-07,0.146389540369176,0.128410915806853,0.173829862859096
"IL",2020-11-14,0.161171814852035,0.144640721183922,0.191592895199041
"IL",2020-11-21,0.177603154081199,0.161601655727574,0.210991057776562
"IL",2020-11-28,0.191004135332986,0.175525373246414,0.227202230092809
"IL",2020-12-05,0.20649047431522,0.190693301741596,0.242920583976825
"IL",2020-12-12,0.221599193155412,0.2056060377436,0.257006664853727
"IL",2020-12-19,0.234534083493739,0.21846697142502,0.268923390525457
"IL",2020-12-26,0.243913531902874,0.22822496359888,0.277273441018778
"IL",2021-01-02,0.253865661469669,0.238464990139641,0.285931604834689
"IL",2021-01-09,0.26515063488787,0.249844180929552,0.297378633420868
"IL",2021-01-16,0.274653868002679,0.259435725858883,0.306887873906912
"IL",2021-01-23,0.282602642035794,0.267488985765712,0.315082432624468
"IL",2021-01-30,0.288933648602038,0.273921497143502,0.320932324796001
"IL",2021-02-06,0.294227819037836,0.279197908232032,0.327302923929408
"IL",2021-02-13,0.298439528769864,0.283063658968968,0.333648250255235
"IL",2021-02-20,0.301335168258756,0.285569383312342,0.339285391701679
"IL",2021-02-27,0.304180390078554,0.287992675630625,0.344740703768533
"IL",2021-03-06,0.307838581837319,0.294248669005754,0.348292548302967
"IL",2021-03-13,0.310140383143189,0.297254095012616,0.352480698652088
"IL",2021-03-20,0.312267891349577,0.299754904358807,0.356934152550486
"IL",2021-03-27,0.314502399582124,0.302315791531762,0.361564170392201
"IL",2021-04-03,0.316978641418734,0.305392899408623,0.366450450283565
"IL",2021-04-10,0.320310043020431,0.309518335879999,0.372088702793487
"IL",2021-04-17,0.32332255851575,0.313350014876328,0.377333577191427
"IL",2021-04-24,0.326227595991398,0.316533166122051,0.382849774746356
"IL",2021-05-01,0.329311369877477,0.319138504386973,0.388681243687739
"IL",2021-05-08,0.331536882142278,0.32087195450046,0.393929089746718
"IL",2021-05-15,0.333565012521566,0.321508671020295,0.399100523438307
"IL",2021-05-22,0.335285907563311,0.322380743031982,0.40448637675878
"IL",2021-05-29,0.335727162273018,0.322526039543423,0.408744746305134
"IL",2021-06-05,0.33614237855448,0.323084629297487,0.413552906130325
"IL",2021-06-12,0.336288403718404,0.322913544294654,0.418082864086849
"IL",2021-06-19,0.336130926194391,0.321844969483321,0.422272808284449
"IL",2021-06-26,0.335634229009422,0.321310712398107,0.426305894083548
"IL",2021-07-03,0.335112545470903,0.320326269935011,0.430564368288901
"IL",2021-07-10,0.334611473376136,0.320287532036675,0.435058832791764
"IL",2021-07-17,0.334303637335231,0.320421195329936,0.439685614518994
"IL",2021-07-24,0.334258954437753,0.320866588617473,0.444555288913317
"IL",2021-07-31,0.334728124498923,0.321430310748159,0.449778917061817
"IL",2021-08-07,0.336171120362193,0.323024842964884,0.455775365552678
"IL",2021-08-14,0.338304258271275,0.325232653199946,0.46240434143156
"IL",2021-08-21,0.341165092432448,0.327855439501931,0.469632374304938
"IL",2021-08-28,0.344113241519433,0.330596107599315,0.476872488332321
"IL",2021-09-04,0.348932289772867,0.335281534687487,0.485594688509815
"IL",2021-09-11,0.353343536412121,0.33954128552529,0.493837121382035
"IL",2021-09-18,0.357865918510267,0.343939218710112,0.5018179843831
"IL",2021-09-25,0.362015256293924,0.347881011421654,0.509565602647053
"IL",2021-10-02,0.366325078730097,0.351918085350835,0.517608307610691
"IL",2021-10-09,0.370198152685618,0.354861429099117,0.525241184638632
"IL",2021-10-16,0.373131744616244,0.356860481048633,0.532082504611915
"IL",2021-10-23,0.376610781479348,0.358426403807768,0.539660083823447
"IL",2021-10-30,0.380679639557564,0.35883142667318,0.546534805776498
"IL",2021-11-06,0.384410837289094,0.359703053024087,0.553988262941639
"IL",2021-11-13,0.388483649240338,0.361630782551167,0.561917666541985
"IL",2021-11-20,0.393246329249221,0.36501700165648,0.570344515738373
"IL",2021-11-27,0.39637412735062,0.3676509620769,0.57779016617944
"IL",2021-12-04,0.402537552811556,0.374586490463465,0.586418451973922
"IL",2021-12-11,0.409397005966884,0.382979362285254,0.595256879337127
"IL",2021-12-18,0.416950266199453,0.3896978988949,0.604521713385609
"IL",2021-12-25,0.429566240120979,0.401802317033388,0.618721494966327
"IL",2022-01-01,0.447927723553024,0.420766451560706,0.638025916487422
"IL",2022-01-08,0.476093767440722,0.448844960099841,0.664742626059187
"IL",2022-01-15,0.504338611166597,0.475066920366077,0.690390954032846
"IN",2020-05-02,0.0145489638505351,0.00833817128774813,0.0568813492564926
"IN",2020-05-09,0.0168068335169129,0.0106094908115472,0.0544545717462508
"IN",2020-05-16,0.0193537850257713,0.0132322434725464,0.0520369617635526
"IN",2020-05-23,0.0219487750857631,0.0159035538083871,0.0505067655417955
"IN",2020-05-30,0.023990757213028,0.0181387377306326,0.0493361084446047
"IN",2020-06-06,0.0263162640343613,0.0205304547091526,0.0488243964103379
"IN",2020-06-13,0.0289274713915573,0.0220728945913244,0.0481893521448235
"IN",2020-06-20,0.0319444265042905,0.0232021580296289,0.0509552110723354
"IN",2020-06-27,0.034470806050049,0.0239759679892625,0.0563912684846978
"IN",2020-07-04,0.036474745493144,0.0243667167731135,0.0614160072578676
"IN",2020-07-11,0.0381939497248211,0.0243568070944376,0.0661898367848706
"IN",2020-07-18,0.0348429528906335,0.0256666540001416,0.0535888410317219
"IN",2020-07-25,0.0356051640636973,0.0266298349126791,0.0537558713215693
"IN",2020-08-01,0.0358127792123361,0.0275344884168796,0.0525364554225187
"IN",2020-08-08,0.0354784324359841,0.02840753646016,0.0499420072958562
"IN",2020-08-15,0.0359500659414832,0.0293312169560991,0.0495472577743467
"IN",2020-08-22,0.0359933175367716,0.0299935418327232,0.0485048707678229
"IN",2020-08-29,0.0378886687432399,0.0315522747492964,0.0502229470222673
"IN",2020-09-05,0.0388635647167215,0.0321458109911571,0.0513556118640598
"IN",2020-09-12,0.0389976594953286,0.0324838064562936,0.0503135396608708
"IN",2020-09-19,0.0405635896880767,0.0334276534917709,0.0522756036650118
"IN",2020-09-26,0.0421514963764712,0.0345995359970459,0.0539983655547175
"IN",2020-10-03,0.0439192753944609,0.0362666567602286,0.0555833166434971
"IN",2020-10-10,0.0461788385831538,0.0384202681552814,0.0576581756533847
"IN",2020-10-17,0.0492308168417797,0.0411626675159579,0.0611026912248611
"IN",2020-10-24,0.0524246065639493,0.0440683717198653,0.0652160376869608
"IN",2020-10-31,0.0567812457942211,0.0478483668270787,0.0704489106744738
"IN",2020-11-07,0.0630687616817055,0.0531555227560824,0.0776034149636538
"IN",2020-11-14,0.0716477908163087,0.0610469756231244,0.088826213718354
"IN",2020-11-21,0.0819951945639197,0.0706234883231976,0.102399421513962
"IN",2020-11-28,0.0919346255165375,0.08013605598131,0.114702712510687
"IN",2020-12-05,0.104053987306746,0.0916035465382891,0.129895631035326
"IN",2020-12-12,0.116920881223061,0.103713428360096,0.145383208641716
"IN",2020-12-19,0.128191632727653,0.115010147743483,0.158542209731353
"IN",2020-12-26,0.138504968261283,0.125349051383659,0.17094032236391
"IN",2021-01-02,0.148490253005482,0.135472163618786,0.181272101870375
"IN",2021-01-09,0.159838710975126,0.146319394709919,0.194456213162756
"IN",2021-01-16,0.168548112249413,0.154738392892545,0.205872367290983
"IN",2021-01-23,0.176433475772688,0.162416473987921,0.21414159628509
"IN",2021-01-30,0.182853434210652,0.168759921486638,0.221333568290894
"IN",2021-02-06,0.194939078993696,0.179687151093974,0.22153723813672
"IN",2021-02-13,0.200291435571097,0.184223613389282,0.226038401407357
"IN",2021-02-20,0.20341441688465,0.187267745781212,0.229991379668721
"IN",2021-02-27,0.206838363942924,0.190389694282962,0.233781934329332
"IN",2021-03-06,0.211416298867573,0.194202714538337,0.237119890332567
"IN",2021-03-13,0.214566874258509,0.196760616183956,0.242194754522529
"IN",2021-03-20,0.217566512062413,0.199475941018185,0.247343816841751
"IN",2021-03-27,0.220131818973642,0.202324059844332,0.252305262133296
"IN",2021-04-03,0.223107323344954,0.205183971022195,0.257503447456535
"IN",2021-04-10,0.225172900919824,0.208290152853669,0.262425810019005
"IN",2021-04-17,0.228912940551251,0.211769142404239,0.268464866988785
"IN",2021-04-24,0.231473453779377,0.21409111633816,0.273627287849509
"IN",2021-05-01,0.234359332853532,0.216384371629999,0.279228831085283
"IN",2021-05-08,0.236940262267931,0.21857218698046,0.284732330342429
"IN",2021-05-15,0.239231591201549,0.220592472119423,0.290184515482768
"IN",2021-05-22,0.241476450312536,0.22294785690744,0.295994509099311
"IN",2021-05-29,0.243353310718469,0.22523629345204,0.301653437722861
"IN",2021-06-05,0.245538446255378,0.22803727676997,0.30806806384846
"IN",2021-06-12,0.24719051017502,0.229707602801974,0.313861624607691
"IN",2021-06-19,0.24945937791476,0.231666939063852,0.320608097005243
"IN",2021-06-26,0.250620826452895,0.233014760066499,0.326285407270382
"IN",2021-07-03,0.252307131133008,0.233376957639387,0.332278128931941
"IN",2021-07-10,0.253833521500327,0.235100740563903,0.338582607934209
"IN",2021-07-17,0.255193256609778,0.236730931179477,0.344759246109312
"IN",2021-07-24,0.256465251293907,0.23808797278856,0.350752038914143
"IN",2021-07-31,0.258666891865778,0.239844796652661,0.35777128479941
"IN",2021-08-07,0.261421736313707,0.242211489571917,0.365090482332761
"IN",2021-08-14,0.265766756084725,0.246274384477667,0.373809006226417
"IN",2021-08-21,0.271560821320457,0.251745760927875,0.383818703633017
"IN",2021-08-28,0.279449069184327,0.259147776058775,0.395810194299613
"IN",2021-09-04,0.288351966435729,0.267350732166707,0.408803032801681
"IN",2021-09-11,0.297167681254045,0.275368059032678,0.422327130128541
"IN",2021-09-18,0.307184288557054,0.284445895784728,0.436779097369545
"IN",2021-09-25,0.316519392318919,0.292582583841813,0.450737314002914
"IN",2021-10-02,0.325128354946075,0.299898874627612,0.463944338362171
"IN",2021-10-09,0.332969799073533,0.306655744345709,0.47628451136499
"IN",2021-10-16,0.339901666981962,0.312459564872069,0.487949057249535
"IN",2021-10-23,0.345863324814023,0.317298431776704,0.49874692258132
"IN",2021-10-30,0.35213965905636,0.322236261686613,0.510044557178258
"IN",2021-11-06,0.358400064308297,0.327202695511916,0.521148059726679
"IN",2021-11-13,0.366369106475745,0.334311571083532,0.533955185306005
"IN",2021-11-20,0.374256029339377,0.341399629540076,0.546813844754977
"IN",2021-11-27,0.380521196304802,0.346708661193628,0.558557104524705
"IN",2021-12-04,0.392227639109847,0.358466862647642,0.573942123369159
"IN",2021-12-11,0.404230543232004,0.370214047029198,0.589800957982536
"IN",2021-12-18,0.415701615082039,0.380697568550348,0.604542969037224
"IN",2021-12-25,0.423678694788271,0.387251447517062,0.616085540264461
"IN",2022-01-01,0.436878609294836,0.39927116917683,0.631402805348862
"IN",2022-01-08,0.459845146591093,0.42131801795455,0.653076339955783
"IN",2022-01-15,0.487166590893726,0.447463638023974,0.677932222038444
"KS",2020-05-02,0.0324237793137394,0.0192321230744072,0.133008327537435
