"state","survey_round","week","week_decimal","survey_midpoint","n_total","n_positive","n_negative","seroprevalence","cases","deaths","cases_cumulative","deaths_cumulative","cases_cumulative_perc","deaths_cumulative_perc","excess_deaths_difference_perc","hospitalisation_cumulative_perc","tests_total_cumulative_perc","vaccinated_cumulative_perc","vaccinated_dose1_cumulative_perc","Abbott_Architect_perc","Roche_Elecsys_perc","Ortho_VITROS_perc","cases_00_19_perc","cases_20_49_perc","cases_50_69_perc","cases_70_perc","state_population"
"MS",NA,2020-09-05,2020.67759562842,NA,NA,NA,NA,NA,4448,143,86473,2567,2.89327152847902,0.0858884046304122,0.0467417613045134,5.85847605611,18.2397594723166,0,0,NA,NA,NA,12.560343588573,48.4710139413769,25.7860518595548,13.1825906104953,2988762
"MS",4,2020-09-12,2020.69672131148,2020-09-15,980,77,903,7.9,3140,109,89613,2676,2.99833175073827,0.0895353996069276,0.0480466494153767,6.22900695211632,18.8367959710409,0,0,0,0,100,12.6196929013183,48.492694191684,25.7442570375041,13.1433558694935,2988762
"MS",NA,2020-09-19,2020.71584699454,NA,NA,NA,NA,NA,3469,131,93082,2807,3.11439987526608,0.0939184853126479,0.0484146947799791,6.50394276014697,19.5994194251667,0,0,NA,NA,NA,12.6728871640312,48.5149250650262,25.7090954130713,13.1030923578713,2988762
"MS",5,2020-09-26,2020.7349726776,2020-09-29,984,54,930,5.5,3591,104,96673,2911,3.23454995747403,0.0973981869416166,0.0491842441786934,6.71438767804868,20.2868277902356,0,0,0,0,100,12.7068391262592,48.5371585034431,25.6936185864035,13.0623837838942,2988762
"MS",NA,2020-10-03,2020.75409836066,NA,NA,NA,NA,NA,3494,100,100167,3011,3.35145454873958,0.100744053892548,0.0501210869249542,6.88350454740583,21.0273350638157,0,0,NA,NA,NA,12.7307401094029,48.568085287294,25.6882219801844,13.0129526231188,2988762
"MS",6,2020-10-10,2020.77322404372,2020-10-13,972,127,845,13.1,4469,84,104636,3095,3.50098134277671,0.103554582131331,0.0524631937906063,7.15432547115715,21.7656006065388,0,0,0,0,100,12.7515618341601,48.5973643797287,25.680412951364,12.9706608347471,2988762
"MS",NA,2020-10-17,2020.79234972678,NA,NA,NA,NA,NA,5369,76,110005,3171,3.68062093937222,0.106097441014039,0.0526304871381529,7.34602972592155,22.4729503386352,0,0,NA,NA,NA,12.7609827308238,48.5991353380443,25.6815830211834,12.9582989099484,2988762
"MS",NA,2020-10-24,2020.81147540984,NA,NA,NA,NA,NA,5083,84,115088,3255,3.85069135648807,0.108907969252821,0.0540357512575441,7.55421937995273,23.3159080582529,0,0,NA,NA,NA,12.7624497308977,48.6044696984854,25.6861607410816,12.9469198295352,2988762
"MS",7,2020-10-31,2020.8306010929,2020-11-02,1530,168,1362,11,5410,93,120498,3348,4.03170275853347,0.112019625517187,0.0546380073087118,7.63581138276154,24.1642191649921,0,0,0,100,0,12.7635627821214,48.6124913692294,25.6839761012464,12.9399697474028,2988762
"MS",NA,2020-11-07,2020.84972677596,NA,NA,NA,NA,NA,6190,94,126688,3442,4.23881192279613,0.115164740451063,0.0561101887671216,7.65502652184895,24.9531411333522,0,0,NA,NA,NA,12.7676598793814,48.6124878087618,25.6838040644095,12.9360482474473,2988762
"MS",8,2020-11-14,2020.86885245902,2020-11-17,1450,197,1253,13.6,6652,98,133340,3540,4.46137899237209,0.118443690062976,0.0581511676071899,7.73586320683966,25.8566590447818,0,0,0,100,0,12.7702241212256,48.6117508775831,25.6849913432978,12.9330336578935,2988762
"MS",NA,2020-11-21,2020.88797814208,NA,NA,NA,NA,NA,9061,117,142401,3657,4.764547996796,0.122358354395566,0.0596568077351091,7.81876531765929,26.8907326846367,0,0,NA,NA,NA,12.7773002903212,48.6095873320157,25.6864927380099,12.9266196396532,2988762
"MS",9,2020-11-28,2020.90710382514,2020-12-01,1279,234,1045,18.3,7539,122,149940,3779,5.01679290622673,0.126440312075702,0.0619989146007611,8.01120448179272,27.7218125765785,0,0,0,100,0,12.7858139103017,48.6026875496359,25.6909515474549,12.9205469926075,2988762
"MS",NA,2020-12-05,2020.9262295082,NA,NA,NA,NA,NA,13518,170,163458,3949,5.46908720065365,0.132128285892286,0.0638056827542642,7.92497155232537,28.8384287541129,0,0,NA,NA,NA,12.7960067185541,48.5932041667652,25.6980751184815,12.9127139961991,2988762
"MS",NA,2020-12-12,2020.94535519126,NA,NA,NA,NA,NA,14489,231,177947,4180,5.95386986317412,0.139857238548938,0.0672184670442143,7.85851967158761,30.0882104362944,0,0,NA,NA,NA,12.8089534037489,48.585196986684,25.7052378985464,12.9006117110206,2988762
"MS",10,2020-12-19,2020.96448087432,2020-12-20,1039,184,855,17.7,14164,210,192111,4390,6.42777845810406,0.146883559145894,0.0698951606049595,7.81319133209447,31.2441740091717,0,0,0,100,0,12.8239932523881,48.5800592377552,25.7091857750927,12.8867617347639,2988762
"MS",NA,2020-12-26,2020.98360655738,NA,NA,NA,NA,NA,12912,175,205023,4565,6.85979679880834,0.152738826310024,0.075884262447127,7.87570175053531,32.1450821443795,0,0,NA,NA,NA,12.8418260975009,48.5791065093155,25.707513035451,12.8715543577327,2988762
"MS",11,2021-01-02,2021.00273972603,2021-01-03,1336,281,1055,21,15254,275,220277,4840,7.37017534350343,0.161939960425086,0.0808026868649963,7.85510970278331,33.1626272014968,0,0,0,100,0,12.8595000058511,48.5760425646447,25.7033971360922,12.8610602934121,2988762
"MS",NA,2021-01-09,2021.02191780822,NA,NA,NA,NA,NA,13388,156,233665,4996,7.81812001089414,0.167159512868539,0.0888662262167413,7.88992788821604,34.6523410027296,0,0,NA,NA,NA,12.8798312984881,48.5717175961591,25.6962439013003,12.8522072040526,2988762
"MS",12,2021-01-16,2021.04109589041,2021-01-17,1294,258,1036,19.9,17204,485,250869,5481,8.3937429611324,0.183386967580557,0.086189532655996,7.71279034077546,35.5888491622953,0,0,0,100,0,12.8995442652733,48.5687445168203,25.6861253231679,12.8455858947385,2988762
"MS",NA,2021-01-23,2021.0602739726,NA,NA,NA,NA,NA,12154,271,263023,5752,8.80039963034862,0.192454267017581,0.0896023169459462,7.64609939054759,36.5351272533578,0,0,NA,NA,NA,12.9196262841155,48.5640769287405,25.6764978279992,12.8397989591447,2988762
"MS",13,2021-01-30,2021.07945205479,2021-01-31,1246,330,916,26.5,11167,267,274190,6019,9.17403259275914,0.201387731776568,0.0897026929544741,7.55972136109997,37.5685986371615,0,0,0,100,0,12.935671880926,48.5572420412239,25.6716487224936,12.8354373553565,2988762
"MS",NA,2021-02-06,2021.09863013699,NA,NA,NA,NA,NA,6588,247,280778,6266,9.39445830748651,0.209652023145369,0.0885985568606667,7.5675444657345,38.4951695718829,0,0,NA,NA,NA,12.9488086539317,48.552329919546,25.6683561627947,12.8305052637276,2988762
"MS",14,2021-02-13,2021.11780821918,2021-02-14,1248,317,931,25.4,5565,196,286343,6462,9.58065580330585,0.216209922369195,0.0867917887071637,7.55562384971869,39.6336008019374,0,10.2391893365882,0,100,0,12.9585135970334,48.5479758961681,25.6678770086527,12.8256334981459,2988762
"MS",NA,2021-02-20,2021.13698630137,NA,NA,NA,NA,NA,3899,92,290242,6554,9.71111115572267,0.219288119964052,0.0891004369033065,7.54921754949318,40.9831227779261,0,11.6602794066573,NA,NA,NA,12.9653575219531,48.543471967577,25.6690147640645,12.8221557464055,2988762
"MS",15,2021-02-27,2021.15616438356,2021-02-27,1492,422,1070,28.3,3850,116,294092,6670,9.83992703333354,0.223169325627133,0.0919109651420889,7.56055928076928,41.7950308522392,0,13.4216441456362,0,100,0,12.9707564892357,48.5385959565957,25.6711040476475,12.8195435065211,2988762
"MS",NA,2021-03-06,2021.17534246575,NA,NA,NA,NA,NA,3230,136,297322,6806,9.94799853584862,0.227719704680399,0.0899703623105487,7.56217165228271,42.590176133128,8.76650599813568,16.0811064915841,NA,NA,NA,12.9732084681135,48.5347356895282,25.6742220662906,12.8178337760677,2988762
"MS",16,2021-03-13,2021.19452054795,2021-03-14,1318,394,924,29.9,3256,91,300578,6897,10.056939963771,0.230764443605747,0.0907399117092629,7.55278164070557,43.1596426881766,10.9125450604632,19.7092976958353,0,100,0,12.9775345844091,48.5322338252861,25.6753111633463,12.8149204269585,2988762
"MS",NA,2021-03-20,2021.21369863014,NA,NA,NA,NA,NA,2101,60,302679,6957,10.12723662841,0.232771963776306,0.0900707383190766,7.56048487010992,43.5854042576826,11.8995423523185,21.3308721136042,NA,NA,NA,12.981215503661,48.5311733280951,25.6750979281975,12.8125132400464,2988762
"MS",17,2021-03-27,2021.23287671233,2021-03-28,1442,431,1011,29.9,1743,45,304422,7002,10.1855550893648,0.234277603904225,0.0901041969885859,7.5635138064923,44.0146120701481,13.8392083411125,23.5400142266263,0,100,0,12.9835030510693,48.5333692660109,25.6736414560434,12.8094862268764,2988762
"MS",18,2021-04-03,2021.25205479452,2021-04-09,1528,423,1105,27.7,1570,55,305992,7057,10.2380852004944,0.236117830727238,0.0892342715813437,7.5655572694711,44.3808841252666,16.2699137636252,25.4311316859623,0,100,0,12.9859085556847,48.5350592979675,25.6720564581297,12.8069756882181,2988762
"MS",NA,2021-04-10,2021.27123287671,NA,NA,NA,NA,NA,1340,38,307332,7095,10.2829198176369,0.237389260168592,0.0892342715813437,7.57161636276079,44.6485200226716,18.6245007130042,27.3405175788504,NA,NA,NA,12.9883466020538,48.5362101457636,25.670935733241,12.8045075189416,2988762
"MS",NA,2021-04-17,2021.2904109589,NA,NA,NA,NA,NA,1697,58,309029,7153,10.3396991797942,0.239329863000132,0.0886320155301761,7.57275207181203,45.0640097806383,20.4451542143536,28.786534357704,NA,NA,NA,12.9896138441077,48.5385579310716,25.6701799703253,12.8016482544954,2988762
"MS",19,2021-04-24,2021.3095890411,2021-04-25,1462,395,1067,27,1320,22,310349,7175,10.3838646235465,0.240065953729337,0.08990344497153,7.59338680002191,45.393310005949,22.1815922445481,30.0587668071262,0,100,0,12.9912986688692,48.5388294500682,25.6714239065711,12.7984479744915,2988762
"MS",NA,2021-05-01,2021.32876712329,NA,NA,NA,NA,NA,1551,24,311900,7199,10.4357590199554,0.24086896179756,0.0921451758286542,7.61429945495351,45.7926726852121,23.6871989137978,30.9752332236558,NA,NA,NA,12.9930118261404,48.5382429734296,25.6730916909845,12.7956535094456,2988762
"MS",20,2021-05-08,2021.34794520548,2021-05-09,1462,405,1057,27.7,1266,29,313166,7228,10.4781176955542,0.24183926321333,0.0920782584896355,7.64003755196924,46.1493421021814,25.0038310176588,31.8311729070431,0,100,0,12.9941551438955,48.5376346561974,25.675151877991,12.7930583219161,2988762
"MS",NA,2021-05-15,2021.36712328767,NA,NA,NA,NA,NA,1544,26,314710,7254,10.5297778812766,0.242709188620573,0.0922120931676728,7.65466620062915,46.5402731967283,25.6739747092609,32.3168589536403,NA,NA,NA,12.9974797555708,48.5375293932617,25.674654473338,12.7903363778295,2988762
"MS",21,2021-05-22,2021.38630136986,2021-05-23,1337,352,985,26.3,1562,25,316272,7279,10.5820403230501,0.243545655358306,0.0941192373297037,7.6744068396823,46.8942324614673,26.3632567598223,33.0471947916897,0,100,0,13.0000805267214,48.5353723210485,25.675369943593,12.7891772086371,2988762
"MS",NA,2021-05-29,2021.40547945205,NA,NA,NA,NA,NA,1135,31,317407,7310,10.6200159129432,0.244582874113094,0.0962271335087906,7.7020985674544,47.2208559932173,27.0093771267167,33.8113238859434,NA,NA,NA,13.0023423154037,48.5346152814037,25.6746136713015,12.7884287318911,2988762
"MS",22,2021-06-05,2021.42465753425,2021-06-06,1504,474,1030,31.5,782,15,318189,7325,10.6461805924995,0.245084754155734,0.0964948028648651,7.74948222597261,47.5280734966518,27.3755488058266,34.190410611484,0,100,0,13.0047678910897,48.5336052002208,25.6734071257742,12.7882197829153,2988762
"MS",NA,2021-06-12,2021.44383561644,NA,NA,NA,NA,NA,926,28,319115,7353,10.6771633204651,0.246021596901995,0.0990042030780638,7.79750246776241,47.8622586877108,27.946119496969,34.7409061009207,NA,NA,NA,13.0074228495005,48.5332495372695,25.6718694314258,12.7874581818042,2988762
"MS",23,2021-06-19,2021.46301369863,2021-06-20,1551,516,1035,33.3,833,18,319948,7371,10.7050343921664,0.246623852953163,0.100476384536474,7.84189930863765,48.2175562992303,28.7382869562715,35.2860147445665,0,100,0,13.0084602887533,48.533243417221,25.6713055206449,12.7869907733807,2988762
"MS",NA,2021-06-26,2021.48219178082,NA,NA,NA,NA,NA,889,24,320837,7395,10.7347791493602,0.247426861021386,0.101814731316846,7.88531247954569,48.5286550083279,29.2029609584169,35.7166612798209,NA,NA,NA,13.012347287083,48.5329216293975,25.6684123220025,12.7863187615169,2988762
"MS",24,2021-07-03,2021.50136986301,2021-07-03,1288,435,853,33.8,1349,24,322186,7419,10.7799148945282,0.24822986908961,0.101848189986356,7.91188940549869,48.8418950722741,29.7572707361777,36.1364672061543,0,100,0,13.0179667781212,48.5317492234568,25.6651844361971,12.785099562225,2988762
"MS",NA,2021-07-10,2021.52054794521,NA,NA,NA,NA,NA,1871,20,324057,7439,10.8425160651802,0.248899042479796,0.103420747453293,7.94304705653635,49.1608231100369,33.2089674587672,36.9497805445867,NA,NA,NA,13.0254674650454,48.5321367861682,25.6600407356927,12.7823550130936,2988762
"MS",NA,2021-07-17,2021.5397260274,NA,NA,NA,NA,NA,2747,26,326804,7465,10.9344270303223,0.249768967887038,0.10653240371766,7.98154245358074,49.6416576495552,33.6324203800771,37.5754576644109,NA,NA,NA,13.0373737025942,48.5318703684575,25.6539154586877,12.7768404702606,2988762
"MS",NA,2021-07-24,2021.55890410959,NA,NA,NA,NA,NA,6376,37,333180,7502,11.1477595071136,0.251006938658883,0.110079022685647,7.97466834743982,50.3037043431361,34.0267308002444,38.4605733076103,NA,NA,NA,13.0562550872621,48.5320024609929,25.643240103484,12.7685023482611,2988762
"MS",NA,2021-07-31,2021.57808219178,NA,NA,NA,NA,NA,10325,41,343505,7543,11.4932202697973,0.252378744108765,0.11432827371333,7.95039373517125,51.2215760237851,34.3565998229367,39.5962943854345,NA,NA,NA,13.0828002639599,48.5354419612376,25.6277630921457,12.7539946826568,2988762
"MS",NA,2021-08-07,2021.59726027397,NA,NA,NA,NA,NA,14644,78,358149,7621,11.9831890260917,0.254988520330491,0.120451210233535,7.9293813468696,52.4057787137283,34.9140547156314,41.4373576751846,NA,NA,NA,13.133026964514,48.5292774971088,25.6041146752693,12.7335808631079,2988762
"MS",NA,2021-08-14,2021.61643835616,NA,NA,NA,NA,NA,22998,140,381147,7761,12.752671507467,0.259672734061796,0.127310237482944,7.79594224800405,54.0274200488363,35.614779631165,43.1118971667868,NA,NA,NA,13.204163269949,48.5138491288604,25.5749142131306,12.70707338806,2988762
"MS",NA,2021-08-21,2021.63561643836,NA,NA,NA,NA,NA,25102,230,406249,7991,13.5925510294898,0.267368228048938,0.133031669969037,7.62364953513732,55.8444600138787,36.6139224200522,44.9101668182345,NA,NA,NA,13.2806153869404,48.4979919071781,25.5426384412817,12.6787542645998,2988762
"MS",NA,2021-08-28,2021.65479452055,NA,NA,NA,NA,NA,21391,288,427640,8279,14.3082654289636,0.277004324867621,0.138351598421018,7.50537835562623,57.4981212957071,37.5536426118908,46.0949717642288,NA,NA,NA,13.3605631681976,48.4787682577925,25.5115946393615,12.6490739346484,2988762
"MS",NA,2021-09-04,2021.67397260274,NA,NA,NA,NA,NA,19223,261,446863,8540,14.9514414329411,0.285737037609552,0.141864758719497,7.39958331748209,58.6681709684478,39.4120709511162,47.5039832546051,NA,NA,NA,13.4324717819404,48.4555115273775,25.4878121998079,12.6242044908742,2988762
"MS",NA,2021-09-11,2021.69315068493,NA,NA,NA,NA,NA,13449,365,460312,8905,15.4014270791719,0.297949451980452,0.144273782924167,7.35196996819549,59.7323239521916,40.5909202539379,48.2509815100701,NA,NA,NA,13.4844413171546,48.4415117784881,25.4702786864385,12.6037682179189,2988762
"MS",25,2021-09-18,2021.71232876712,2021-09-21,1276,532,744,41.7,13101,309,473413,9214,15.8397691084135,0.308288180858831,0.145645588374049,7.26110182863588,61.0192782161979,41.9357245575258,49.0900580240247,0,100,0,13.5162392843135,48.4350895541901,25.4587901312963,12.5898810302,2988762
"MS",NA,2021-09-25,2021.73150684932,NA,NA,NA,NA,NA,9489,211,482902,9425,16.1572584233873,0.315347960125296,0.147820401892155,7.21492145404244,61.9203201860837,42.895185364375,49.6651121768813,NA,NA,NA,13.5402369159157,48.4290147401086,25.4498120188578,12.5809363251179,2988762
"MS",NA,2021-10-02,2021.75068493151,NA,NA,NA,NA,NA,6314,221,489216,9646,16.3685164626692,0.322742326086855,0.146548972450801,7.18414769754055,62.7428011999617,43.4284830976839,50.0338936322129,NA,NA,NA,13.5549900709008,48.4264333856179,25.4430837211208,12.5754928223604,2988762
"MS",NA,2021-10-09,2021.7698630137,NA,NA,NA,NA,NA,5055,165,494271,9811,16.5376500370388,0.328263006555892,0.143069270821832,7.16226523506336,63.48002952393,44.0030688291674,50.4984003410108,NA,NA,NA,13.5675436212628,48.4254650639009,25.4352819420815,12.5717093727547,2988762
"MS",26,2021-10-16,2021.78904109589,2021-10-16,1645,689,956,41.9,3519,106,497790,9917,16.655391095042,0.331809625523879,0.142433556101155,7.15120834086663,64.1527495330843,44.6934550158226,51.0565244070957,0,100,0,13.5757683993556,48.4245069259189,25.4300097107968,12.5697149639287,2988762
"MS",NA,2021-10-23,2021.80821917808,NA,NA,NA,NA,NA,3307,73,501097,9990,16.7660389151093,0.334252108398059,0.144106489576621,7.14891527987595,64.8644823508864,45.1229639563137,51.4758619120559,NA,NA,NA,13.5828594593187,48.4229200060993,25.4259287496792,12.5682917849027,2988762
"MS",NA,2021-10-30,2021.82739726027,NA,NA,NA,NA,NA,3221,85,504318,10075,16.8738092895988,0.337096095306351,0.143437316186434,7.13339599221126,65.5970933784624,45.4817747281316,51.8100471031149,NA,NA,NA,13.5892517249584,48.4200273614085,25.4249197002141,12.565801213419,2988762
"MS",NA,2021-11-06,2021.84657534247,NA,NA,NA,NA,NA,2238,73,506556,10148,16.9486897919607,0.339538578180531,0.145009873653372,7.12774105923136,66.3060491266953,45.8197072901757,52.1816390866854,NA,NA,NA,13.596721031255,48.4153261317905,25.4242704628979,12.5636823740566,2988762
"MS",27,2021-11-13,2021.86575342466,2021-11-14,1601,708,893,44.2,1913,39,508469,10187,17.012696226732,0.340843466291394,0.146682807128838,7.11960807836859,66.9862973364892,46.1982252183346,52.6536070787838,0,100,0,13.6053335314218,48.4088545535582,25.424899717724,12.5609121972961,2988762
"MS",NA,2021-11-20,2021.88493150685,NA,NA,NA,NA,NA,2279,42,510748,10229,17.0889485345437,0.342248730410786,0.147251604510496,7.1109431657099,67.689531652236,46.5614190758582,53.2078164805361,NA,NA,NA,13.6132126602766,48.4037300744679,25.4259813347786,12.5570759304769,2988762
"MS",NA,2021-11-27,2021.90410958904,NA,NA,NA,NA,NA,1884,33,512632,10262,17.1519846678993,0.343352866504593,0.148723785968906,7.11231448680535,68.2089105790291,46.6913725482324,53.4542730401417,NA,NA,NA,13.621725903391,48.3991244342213,25.4259108110114,12.5532388513764,2988762
"MS",NA,2021-12-04,2021.92328767123,NA,NA,NA,NA,NA,2872,35,515504,10297,17.24807796673,0.344523919937419,0.149359500689583,7.10469753871939,69.0088739083273,46.9167166873776,53.859490986569,NA,NA,NA,13.6306001690617,48.3972505227566,25.4233957675253,12.5487535406564,2988762
"MS",28,2021-12-11,2021.94246575342,2021-12-11,1360,573,787,42.1,3611,29,519115,10326,17.3688972223282,0.345494221353189,0.150129050088297,7.08898798917388,69.9220279165755,47.3409056994167,54.4488654499756,0,100,0,13.64507984926,48.4052359199508,25.4125730193163,12.5371112114728,2988762
"MS",NA,2021-12-18,2021.96164383562,NA,NA,NA,NA,NA,3340,28,522455,10354,17.4806491784893,0.34643106409945,0.152136570258856,7.07678173239801,70.8736593947594,47.8314432530928,54.9790849856897,NA,NA,NA,13.6803294388048,48.4625697994784,25.3668616386487,12.4902391230681,2988762
"MS",NA,2021-12-25,2021.98082191781,NA,NA,NA,NA,NA,3047,39,525502,10393,17.5825977444842,0.347735952210313,0.151768524894254,7.07628134621752,71.9173356727635,47.8517192068154,55.0316150968194,NA,NA,NA,13.738788091273,48.5512168755661,25.2939930464253,12.4160019867356,2988762
"MS",NA,2022-01-01,2022,NA,NA,NA,NA,NA,18235,57,543737,10450,18.1927165829865,0.349643096372344,0.154813263819602,6.95887901687764,74.0762563228521,47.8678797441884,55.0738399377401,NA,NA,NA,13.8258903090162,48.6366296502344,25.2144038957567,12.3230761449927,2988762
"MS",NA,2022-01-08,2022.01917808219,NA,NA,NA,NA,NA,42810,77,586547,10527,19.6250822246803,0.352219413924561,0.156887701329179,6.62896579472745,77.1367542815387,48.622406200293,56.1843666374238,NA,NA,NA,13.9388749130225,48.7113061785224,25.1269424967439,12.2228764117112,2988762
"MS",29,2022-01-15,2022.03835616438,2022-01-16,1219,631,588,51.8,48081,97,634628,10624,21.2338085133577,0.355464904866965,0.162341464459198,6.3309529362083,80.5256825401287,48.8960646582097,56.6567026748868,0,100,0,14.0547627523059,48.7704990254923,25.0450247239482,12.1297134982536,2988762
"MS",NA,2022-01-22,2022.05753424658,NA,NA,NA,NA,NA,46754,97,681382,10721,22.7981351475962,0.358710395809369,0.169903123768303,6.08982920006692,83.1048775379237,49.5566391703321,57.5366656829818,NA,NA,NA,14.1541254932086,48.7782394636684,24.9966828450714,12.0709521980516,2988762
"MS",NA,2022-01-29,2022.07671232877,NA,NA,NA,NA,NA,36284,110,717666,10831,24.0121495120722,0.362390849455393,0.17686252702624,5.96099020993053,85.1625187954076,49.7850280484027,57.7752594552527,NA,NA,NA,14.2343974511151,48.7540173396361,24.972060834496,12.0395243747527,2988762
"MS",NA,2022-02-05,2022.09589041096,NA,NA,NA,NA,NA,34196,419,751862,11250,25.1563021746128,0.376410031979796,0.174185833465495,5.81981799851568,86.2477507409423,50.1054282676239,58.0427615179797,NA,NA,NA,14.2870479865563,48.7303167984067,24.9552222291377,12.0274129858993,2988762
"MS",NA,2022-02-12,2022.11506849315,NA,NA,NA,NA,NA,24855,308,776717,11558,25.9879174052668,0.386715302188665,0.172379065311992,5.71778395477375,87.1875043914504,50.3186269097372,58.2237060026861,NA,NA,NA,14.3111497572539,48.7148432243305,24.9485005641647,12.0255064542509,2988762
"MS",NA,2022-02-19,2022.13424657534,NA,NA,NA,NA,NA,8811,278,785528,11836,26.2827217423134,0.396016812312255,0.170371545141433,5.69769632654724,87.9918842651238,50.5287138955862,58.3998993563221,NA,NA,NA,14.3229426992668,48.704416737619,24.9468288630511,12.0258117000631,2988762
"MS",NA,2022-02-26,2022.15342465753,NA,NA,NA,NA,NA,3528,172,789056,12008,26.4007639283422,0.401771703467857,0.167025678190502,5.70314401005759,88.6439602751909,50.6842297914655,58.5226926734213,NA,NA,NA,14.3287315374041,48.7005984516742,24.9444442530379,12.0262257578837,2988762
"MS",NA,2022-03-05,2022.17260273973,NA,NA,NA,NA,NA,2152,143,791208,12151,26.4727669851263,0.406556293207689,0.165319286045527,5.70532653865987,89.2645182185802,50.8332881641295,58.6328051547765,NA,NA,NA,14.3305893293838,48.6990665794096,24.9436847725003,12.0266593187063,2988762
"MS",NA,2022-03-12,2022.19178082192,NA,NA,NA,NA,NA,758,55,791966,12206,26.4981286566144,0.408396520030702,0.164783947333378,5.7102198831768,89.7948715889723,50.9702344984311,58.7454604950143,NA,NA,NA,14.3301418928227,48.6995453919273,24.943862791018,12.026449924232,2988762
"MS",NA,2022-03-19,2022.21095890411,NA,NA,NA,NA,NA,0,0,791966,12206,26.4981286566144,0.408396520030702,0.166657632825899,5.71817477012902,90.2550286707339,51.0981804506348,58.8516583120369,NA,NA,NA,14.3301376089921,48.7003595189884,24.9435238370732,12.0259790349463,2988762
"MS",NA,2022-03-26,2022.2301369863,NA,NA,NA,NA,NA,0,0,791966,12206,26.4981286566144,0.408396520030702,0.166657632825899,5.72410936833147,90.693471075984,51.2006643553418,58.947249730825,NA,NA,NA,14.3297396502271,48.701694460035,24.9427547285455,12.0258111611924,2988762
"MS",NA,2022-04-02,2022.24931506849,NA,NA,NA,NA,NA,2259,177,794225,12383,26.5737117910359,0.414318704533851,0.16073544832275,5.71173156221474,91.0570998962112,51.2752102710085,59.0190854942615,NA,NA,NA,14.3297343450897,48.7034002175919,24.9418148265462,12.0250506107722,2988762
"MS",NA,2022-04-09,2022.26849315068,NA,NA,NA,NA,NA,939,19,795164,12402,26.6051294817051,0.414954419254528,0.160902741670297,5.70699880779311,91.404735472413,51.3541727310505,59.0939659966234,NA,NA,NA,14.3303178012778,48.7049735624587,24.9401024454726,12.0246061907909,2988762
"MS",NA,2022-04-16,2022.28767123288,NA,NA,NA,NA,NA,859,12,796023,12414,26.6338704788136,0.415355923288639,0.162441840467725,5.70322716805921,91.724265766227,51.4381874501884,59.1722258246057,NA,NA,NA,14.3316365688876,48.7057438746115,24.9389956393498,12.0236239171511,2988762
"MS",NA,2022-04-23,2022.30684931507,NA,NA,NA,NA,NA,473,10,796496,12424,26.6496964294915,0.415690509983732,0.1627095098238,5.70385789759145,91.9379997470525,51.5166814888573,59.2517905406988,NA,NA,NA,14.3331979932972,48.7072732652963,24.9372045171457,12.0223242242607,2988762
"MS",NA,2022-04-30,2022.32602739726,NA,NA,NA,NA,NA,665,12,797161,12436,26.6719464447152,0.416092014017844,0.162308005789688,5.70286303519615,92.2275510729861,51.5933687593726,59.3291804432738,NA,NA,NA,14.3358820110133,48.708291629262,24.9357671313446,12.0200592283801,2988762
"MS",NA,2022-05-07,2022.34520547945,NA,NA,NA,NA,NA,761,10,797922,12446,26.6974084922118,0.416426600712937,0.162040336433614,5.70243708031612,92.4824057586385,51.6547319592527,59.3926180806635,NA,NA,NA,14.3392944314955,48.7080849542432,24.9351979813398,12.0174226329215,2988762
"MS",NA,2022-05-14,2022.36438356164,NA,NA,NA,NA,NA,1686,8,799608,12454,26.7538198090045,0.416694270069012,0.162408381798216,5.69841722443998,92.7518818828666,51.7156267377597,59.455252709985,NA,NA,NA,14.3422969110696,48.7080218753435,24.9378229086512,12.0118583049357,2988762
"MS",NA,2022-05-21,2022.38356164384,NA,NA,NA,NA,NA,2874,6,802482,12460,26.8499800251743,0.416895022086068,0.162575675145763,5.68810266149272,93.1781453324152,51.7807707672943,59.5283599028628,NA,NA,NA,14.3457207864185,48.7098357223993,24.9395155063367,12.0049279848454,2988762
"MS",NA,2022-05-28,2022.40273972603,NA,NA,NA,NA,NA,2558,5,805040,12465,26.9355673017791,0.417062315433614,0.162408381798216,5.67797873397595,93.6114685612304,51.8449779540827,59.6022031864699,NA,NA,NA,14.3497050890559,48.7043453525394,24.9483348927114,11.9976146656933,2988762
"MS",NA,2022-06-04,2022.42191780822,NA,NA,NA,NA,NA,0,0,805040,12465,26.9355673017791,0.417062315433614,0.163947480595645,5.69276060816854,94.023210948212,51.8897791125556,59.6514543479876,NA,NA,NA,14.3536609568651,48.6986990412187,24.9587676135858,11.9888723883304,2988762
"MS",NA,2022-06-11,2022.44109589041,NA,NA,NA,NA,NA,6793,6,811833,12471,27.1628520437559,0.41726306745067,0.164884323341905,5.66348005070008,94.3510055333948,51.944985917246,59.7125833371811,NA,NA,NA,14.3582246572348,48.6948621083049,24.9673800919506,11.9795331425097,2988762
"MS",NA,2022-06-18,2022.4602739726,NA,NA,NA,NA,NA,4739,10,816572,12481,27.3214126785606,0.417597654145763,0.164616653985831,5.65694145770367,94.9448299998461,0,0,NA,NA,NA,14.3648574935224,48.6847129414973,24.9761352788763,11.9742942861039,2988762
